YEAR,MONTH,DAY,ORDER,COUNTRY,SESSION_ID,PAGE_1_MAIN_CATEGORY,PAGE_2_CLOTHING_MODEL,COLOUR,LOCATION,MODEL_PHOTOGRAPHY,PRICE,PRICE_2_HIGHER_THAN_AVG,PAGE,PURCHASE_COMPLETED,REVENUE
2008,7,18,22,10.0,9565,3,58,1,1,1,274.1,2,1,2,336.18
2008,5,12,41,40.0,9566,3,18,9,1,2,470.99,1,4,2,624.3
2008,5,23,48,27.0,9567,1,72,3,2,2,448.89,1,5,2,537.57
2008,6,30,40,7.0,9568,1,93,1,5,2,183.73,2,3,2,216.74
2008,5,21,24,46.0,9569,2,184,5,3,2,277.14,1,4,2,378.75
2008,5,15,31,36.0,9570,2,150,10,4,2,151.5,1,5,2,193.52
2008,5,30,4,33.0,9571,3,56,3,1,2,9.34,2,4,2,10.47
2008,5,23,24,27.0,9572,1,194,6,1,2,228.34,2,4,2,291.58
2008,5,9,43,8.0,9573,2,23,7,1,1,376.3,1,3,2,528.13
2008,7,4,17,5.0,9574,3,16,11,4,1,318.91,2,5,2,359.3
2008,4,5,40,8.0,9575,2,44,4,6,2,463.78,2,4,2,680.05
2008,8,9,19,40.0,9576,3,72,4,2,1,344.46,1,3,2,444.56
2008,5,13,40,21.0,9577,2,196,2,2,2,74.92,1,5,2,97.76
2008,8,10,38,24.0,9578,1,14,2,5,1,137.08,1,2,2,167.21
2008,8,27,34,7.0,9579,4,137,7,2,2,,1,5,2,
2008,7,16,47,19.0,9580,4,75,11,2,2,398.39,2,4,2,441.65
2008,5,30,33,31.0,9581,3,108,5,3,2,475.59,1,4,2,663.65
2008,8,13,6,36.0,9582,4,144,5,3,1,117.0,1,5,2,133.34
2008,5,4,36,27.0,9583,4,141,12,2,1,383.93,1,3,2,490.61
2008,6,21,13,29.0,9584,3,36,2,3,1,221.32,2,5,2,256.48
2008,6,13,47,23.0,9585,4,44,7,6,2,180.83,1,4,2,211.17
2008,6,21,9,20.0,9586,2,100,2,5,1,493.51,2,4,2,634.55
2008,8,8,35,6.0,9587,2,81,13,2,2,176.21,2,1,2,198.44
2008,6,13,34,12.0,9588,2,14,12,3,2,332.21,2,3,2,385.35
2008,7,15,16,12.0,9589,1,93,5,4,2,357.84,1,1,2,471.44
2008,7,20,18,3.0,9590,2,17,5,3,1,387.65,2,4,2,534.35
2008,8,20,18,42.0,9591,4,193,3,3,1,431.69,2,3,2,536.92
2008,5,13,38,39.0,9592,4,212,2,4,1,285.26,1,3,2,412.58
2008,4,23,43,35.0,9593,2,97,3,5,1,304.18,2,3,2,354.18
2008,5,27,32,19.0,9594,1,126,11,4,1,357.01,2,5,2,472.77
2008,5,5,7,45.0,9595,2,54,5,5,1,78.7,2,5,2,89.38
2008,5,22,23,4.0,9596,1,126,12,6,2,104.02,2,4,2,121.39
2008,5,22,23,31.0,9597,1,130,13,4,2,383.33,2,3,2,561.01
2008,4,28,46,42.0,9598,2,145,6,5,1,71.81,2,3,2,107.51
2008,6,6,18,38.0,9599,1,23,4,5,2,345.79,2,3,2,518.33
2008,5,30,7,33.0,9600,4,214,7,1,2,21.04,2,5,2,29.88
2008,7,26,42,6.0,9601,2,129,2,1,2,172.09,2,4,2,203.04
2008,8,5,40,8.0,9602,4,12,14,3,1,332.81,1,3,2,404.18
2008,8,13,24,28.0,9603,1,141,6,4,1,354.82,2,3,2,402.94
2008,7,29,14,15.0,9604,3,206,14,5,1,316.91,1,2,2,355.45
2008,5,5,5,31.0,9605,2,202,9,1,2,,2,1,2,
2008,4,25,46,8.0,9606,3,12,10,3,1,131.06,1,5,2,172.5
2008,6,13,22,6.0,9607,3,57,5,3,2,308.58,1,2,2,420.98
2008,8,24,22,29.0,9608,3,86,4,3,1,96.56,1,4,2,128.62
2008,6,20,10,46.0,9609,3,18,14,1,2,34.83,1,1,2,38.48
2008,4,23,26,34.0,9610,4,103,9,6,1,14.7,2,4,2,18.05
2008,8,8,15,7.0,9611,2,83,6,2,2,137.53,1,5,2,189.31
2008,6,28,38,40.0,9612,4,94,12,6,2,19.83,1,4,2,28.64
2008,4,9,41,10.0,9613,1,143,4,6,2,128.36,1,3,2,149.12
2008,6,21,42,13.0,9614,2,167,1,3,1,148.26,2,3,2,170.08
2008,5,19,49,22.0,9615,2,78,9,2,1,175.74,1,4,2,260.72
2008,4,29,1,21.0,9616,4,73,10,2,2,358.17,1,4,2,532.56
2008,6,20,14,1.0,9617,1,197,3,2,1,223.45,1,4,2,312.83
2008,5,15,36,41.0,9618,3,161,6,3,1,492.72,2,4,2,553.66
2008,5,26,31,42.0,9619,1,176,1,5,1,473.94,2,3,2,640.81
2008,4,22,28,2.0,9620,4,133,6,2,1,490.86,2,2,2,565.16
2008,7,10,34,29.0,9621,4,88,3,1,2,209.05,2,2,2,300.65
2008,8,11,35,11.0,9622,4,8,3,1,2,26.88,2,4,2,32.83
2008,4,5,39,37.0,9623,3,147,11,2,2,430.85,1,4,2,555.81
2008,5,9,23,7.0,9624,2,180,7,2,2,220.27,1,1,2,258.76
2008,5,29,46,35.0,9625,1,12,11,2,2,322.37,2,4,2,448.11
2008,4,11,44,30.0,9626,1,72,9,1,2,422.5,2,2,2,549.62
2008,7,27,19,16.0,9627,3,136,6,4,2,305.62,1,5,2,422.47
2008,8,30,18,15.0,9628,4,55,12,5,1,369.77,2,5,2,454.04
2008,6,19,15,40.0,9629,1,212,14,4,2,128.13,1,4,2,160.26
2008,4,2,1,20.0,9630,2,122,14,1,2,101.55,1,4,2,148.12
2008,8,6,25,28.0,9631,1,93,1,1,2,279.86,2,5,2,336.31
2008,8,29,26,37.0,9632,4,162,9,3,1,320.78,1,1,2,468.73
2008,5,23,35,3.0,9633,1,82,13,4,1,436.53,1,2,2,493.41
2008,6,21,15,29.0,9634,4,193,5,2,2,411.59,2,4,2,478.91
2008,4,1,4,37.0,9635,2,203,2,6,2,494.58,1,4,2,675.23
2008,5,3,15,9.0,9636,3,47,3,2,1,483.34,2,1,2,723.88
2008,5,3,42,27.0,9637,4,108,11,1,1,313.64,1,2,2,462.16
2008,7,28,38,32.0,9638,4,35,5,3,2,254.22,1,4,2,331.34
2008,8,14,45,46.0,9639,1,160,12,4,2,381.52,2,2,2,500.22
2008,4,20,39,39.0,9640,3,179,2,3,2,134.38,2,2,2,178.64
2008,4,30,1,31.0,9641,4,106,14,5,2,179.43,2,5,2,254.24
2008,4,26,22,47.0,9642,1,208,12,3,2,384.73,1,4,2,507.97
2008,5,22,11,26.0,9643,2,134,13,5,2,475.24,1,5,2,545.15
2008,7,5,46,40.0,9644,3,137,14,4,2,448.2,2,2,2,643.31
2008,6,17,38,3.0,9645,1,40,12,2,1,41.06,2,4,2,59.71
2008,5,15,37,11.0,9646,3,214,3,5,2,119.8,2,3,2,175.77
2008,6,6,26,29.0,9647,4,176,8,2,1,140.28,1,3,2,177.91
2008,7,14,27,27.0,9648,1,200,13,3,1,194.68,1,1,2,231.38
2008,8,14,13,47.0,9649,2,96,6,3,1,40.01,1,5,2,45.92
2008,4,25,7,10.0,9650,2,154,12,4,2,119.29,1,2,2,156.25
2008,6,27,8,35.0,9651,1,82,2,2,1,359.49,2,3,2,435.33
2008,5,17,46,47.0,9652,1,37,2,4,1,126.0,2,4,2,160.14
2008,6,8,23,23.0,9653,3,180,1,5,2,471.56,2,2,2,537.39
2008,8,8,26,6.0,9654,1,140,7,3,2,214.4,2,1,2,252.93
2008,4,19,44,,9655,3,166,6,3,2,54.34,2,2,1,69.3
2008,6,29,27,43.0,9656,4,196,13,3,2,422.12,2,1,2,494.48
2008,8,9,9,27.0,9657,1,16,13,6,2,458.17,2,2,2,545.26
2008,5,11,46,31.0,9658,4,189,6,3,2,464.42,2,4,2,514.56
2008,7,13,38,30.0,9659,2,24,5,3,2,249.49,2,5,2,281.73
2008,5,13,47,3.0,9660,3,206,3,5,2,460.65,1,3,2,528.17
2008,4,27,13,13.0,9661,3,145,8,5,2,356.05,2,2,2,485.16
2008,5,24,7,40.0,9662,2,115,3,4,2,101.83,1,2,2,118.12
2008,5,19,11,21.0,9663,4,95,5,1,1,268.93,2,4,2,390.55
2008,5,26,10,43.0,9664,3,4,8,3,2,219.26,1,4,2,310.07
2008,5,21,33,11.0,9665,2,50,14,3,1,228.27,2,3,2,325.72
2008,4,19,39,45.0,9666,2,108,12,1,1,209.6,1,2,2,260.08
2008,8,5,3,3.0,9667,2,102,3,4,2,91.76,2,4,2,103.05
2008,6,16,41,38.0,9668,1,131,14,5,2,198.07,1,5,2,223.94
2008,7,9,29,31.0,9669,4,8,5,3,2,258.44,1,1,2,355.59
2008,6,28,37,24.0,9670,2,12,11,4,2,146.41,1,1,2,215.11
2008,6,20,45,42.0,9671,4,163,6,1,1,92.54,2,4,2,108.28
2008,7,22,16,12.0,9672,3,66,1,5,2,103.13,2,3,2,149.1
2008,4,3,16,46.0,9673,1,181,2,5,1,100.52,1,4,2,136.83
2008,7,19,44,43.0,9674,2,93,7,4,1,226.14,1,4,2,309.96
2008,4,5,43,27.0,9675,2,215,9,2,2,108.49,2,1,2,149.61
2008,6,8,49,21.0,9676,2,161,13,2,2,360.08,1,4,2,405.05
2008,4,14,7,25.0,9677,3,114,14,6,1,171.14,1,3,2,229.59
2008,8,24,15,30.0,9678,1,18,10,6,2,470.0,2,1,2,607.86
2008,7,3,38,30.0,9679,4,104,4,2,2,36.05,1,1,1,51.72
2008,8,24,6,10.0,9680,4,186,5,1,2,158.43,2,1,2,201.4
2008,6,13,18,3.0,9681,4,86,12,2,2,370.48,2,5,2,483.03
2008,7,11,19,13.0,9682,4,206,4,4,2,343.97,1,2,2,458.23
2008,6,29,2,27.0,9683,4,93,11,5,2,213.21,1,4,2,284.57
2008,8,8,3,18.0,9684,4,45,3,4,2,435.75,2,5,2,549.04
2008,6,19,46,45.0,9685,4,143,10,4,1,40.33,1,4,2,47.04
2008,7,10,25,24.0,9686,1,143,2,3,2,257.0,1,3,2,308.54
2008,7,29,36,46.0,9687,1,45,14,1,1,104.2,2,2,2,131.81
2008,6,26,49,14.0,9688,3,196,3,5,1,190.1,2,4,2,256.23
2008,7,18,28,39.0,9689,2,100,2,3,2,351.04,2,4,2,449.96
2008,7,26,38,44.0,9690,1,197,14,1,2,53.99,2,2,1,76.49
2008,6,18,28,4.0,9691,2,195,8,5,2,26.67,2,3,2,35.47
2008,8,25,32,16.0,9692,3,204,1,3,1,213.31,2,3,2,263.88
2008,7,7,41,10.0,9693,1,62,5,6,1,139.35,1,4,2,181.0
2008,7,16,36,37.0,9694,3,84,1,2,2,361.66,1,2,2,449.81
2008,7,6,39,27.0,9695,1,172,5,4,2,37.45,2,1,1,41.65
2008,7,16,36,1.0,9696,1,20,14,6,2,483.42,2,1,2,586.11
2008,6,16,43,5.0,9697,4,167,3,2,2,312.27,1,5,2,399.82
2008,8,23,23,13.0,9698,2,39,9,5,1,253.13,1,2,2,304.29
2008,8,24,2,45.0,9699,3,129,12,6,1,209.21,2,3,2,290.35
2008,4,28,10,3.0,9700,4,108,1,6,1,375.76,2,5,2,542.92
2008,7,1,6,17.0,9701,1,67,10,3,1,181.38,1,3,2,221.06
2008,7,24,8,19.0,9702,1,47,1,3,1,389.59,2,5,2,432.32
2008,4,19,15,37.0,9703,3,201,8,3,2,356.79,2,3,2,517.42
2008,8,3,45,5.0,9704,2,118,3,4,1,277.92,2,4,2,369.9
2008,5,6,29,47.0,9705,3,54,11,3,2,444.89,1,3,2,490.41
2008,5,4,28,42.0,9706,1,148,7,1,1,176.26,2,2,2,229.13
2008,8,4,22,44.0,9707,4,137,10,1,1,33.64,2,5,2,38.31
2008,7,4,34,24.0,9708,3,95,5,1,2,191.22,1,1,2,261.89
2008,5,10,20,43.0,9709,4,28,2,6,1,438.29,2,4,2,575.71
2008,6,9,33,33.0,9710,2,64,14,2,2,43.27,1,3,2,63.4
2008,6,8,15,21.0,9711,2,35,13,5,2,382.76,1,1,2,481.52
2008,4,19,7,3.0,9712,4,40,11,2,2,413.5,1,5,2,607.62
2008,8,17,24,4.0,9713,2,125,7,6,2,216.84,2,4,2,311.08
2008,8,17,26,32.0,9714,4,102,7,2,1,101.29,1,4,2,141.91
2008,5,1,10,24.0,9715,4,2,3,4,1,180.98,1,4,2,230.79
2008,7,20,15,35.0,9716,4,131,6,6,2,202.24,2,1,2,255.98
2008,8,14,37,18.0,9717,2,14,5,2,2,466.47,1,5,2,586.76
2008,5,22,24,3.0,9718,4,209,1,4,1,145.89,1,3,2,163.49
2008,5,20,11,39.0,9719,2,99,1,1,1,486.44,1,5,2,653.0
2008,8,27,40,26.0,9720,4,68,2,1,2,58.87,2,4,2,83.55
2008,5,11,21,24.0,9721,4,47,7,2,2,487.14,1,5,2,680.84
2008,4,3,40,1.0,9722,2,94,3,2,2,115.54,2,3,2,154.03
2008,4,24,38,34.0,9723,4,182,9,1,2,88.04,1,5,2,109.42
2008,8,30,15,12.0,9724,4,186,3,3,1,64.45,2,4,2,88.81
2008,7,8,15,17.0,9725,2,190,10,1,2,161.55,2,4,2,211.88
2008,4,22,37,21.0,9726,1,51,4,3,1,310.2,1,3,2,445.42
2008,4,25,45,21.0,9727,3,206,11,1,2,334.83,2,2,2,404.93
2008,8,28,14,3.0,9728,2,48,8,5,2,188.13,2,5,2,214.63
2008,6,10,43,44.0,9729,4,155,4,4,1,119.23,2,4,2,131.31
2008,5,17,21,28.0,9730,3,77,7,4,1,497.54,2,5,2,695.17
2008,4,29,44,25.0,9731,3,183,11,5,1,138.94,1,3,2,186.14
2008,6,8,20,44.0,9732,4,125,5,3,1,192.25,1,1,2,216.08
2008,7,22,33,6.0,9733,4,212,6,2,2,243.08,1,1,2,349.06
2008,6,1,3,42.0,9734,1,113,8,2,2,371.1,2,4,2,479.04
2008,8,20,40,30.0,9735,4,177,4,4,2,80.29,1,3,2,103.13
2008,7,21,23,32.0,9736,3,152,13,2,2,136.74,2,3,2,187.86
2008,7,7,44,22.0,9737,4,10,6,3,1,498.47,1,5,2,674.86
2008,6,24,47,38.0,9738,3,135,13,2,2,413.45,2,4,2,494.28
2008,8,9,23,14.0,9739,2,116,10,1,1,224.72,2,1,2,305.14
2008,4,28,27,34.0,9740,2,17,2,5,2,58.8,1,3,2,84.86
2008,6,12,35,43.0,9741,3,22,9,4,2,434.02,2,3,2,545.43
2008,4,22,25,47.0,9742,2,59,12,2,1,392.59,2,1,2,477.35
2008,6,26,32,26.0,9743,1,44,9,3,2,292.44,1,5,2,328.71
2008,4,9,22,40.0,9744,3,11,12,2,2,205.21,2,5,2,275.4
2008,6,20,8,13.0,9745,3,42,10,5,1,468.13,2,5,2,656.39
2008,7,24,38,30.0,9746,4,23,10,1,1,151.35,2,5,2,225.07
2008,5,3,18,19.0,9747,1,118,6,6,1,163.85,1,4,2,220.34
2008,7,4,28,42.0,9748,4,188,6,4,2,438.39,1,5,2,560.77
2008,4,10,28,41.0,9749,1,214,10,4,1,315.04,1,5,2,464.39
2008,8,4,11,39.0,9750,1,62,7,3,1,475.7,1,4,2,557.29
2008,7,22,12,3.0,9751,1,111,4,1,2,324.28,1,3,2,448.6
2008,5,9,2,31.0,9752,3,54,7,2,1,21.33,2,2,2,26.26
2008,4,22,37,12.0,9753,2,82,10,2,2,92.51,2,5,2,133.64
2008,7,1,4,15.0,9754,2,119,1,6,1,144.5,1,2,2,202.03
2008,6,5,41,45.0,9755,4,109,13,6,2,434.29,2,1,2,535.67
2008,8,9,45,38.0,9756,4,112,14,6,1,416.27,1,2,2,586.91
2008,4,5,45,40.0,9757,2,13,7,3,1,396.21,1,1,2,576.95
2008,7,6,47,14.0,9758,2,68,12,1,1,279.0,1,2,2,335.06
2008,4,19,34,35.0,9759,1,107,13,3,1,73.79,2,5,2,98.04
2008,6,8,23,16.0,9760,4,27,1,5,2,69.94,2,2,1,88.67
2008,5,10,13,24.0,9761,4,115,11,5,1,67.42,2,3,2,99.13
2008,7,11,7,17.0,9762,4,168,14,2,2,428.03,1,2,2,637.3
2008,4,13,32,18.0,9763,4,74,8,5,2,75.07,1,1,1,85.69
2008,4,20,23,42.0,9764,2,92,10,3,2,405.22,2,3,2,534.69
2008,4,4,49,17.0,9765,2,85,6,4,1,423.15,2,2,2,555.32
2008,5,11,8,16.0,9766,3,116,14,5,1,56.99,1,1,2,82.49
2008,4,12,47,21.0,9767,3,75,14,3,1,451.49,2,1,2,637.34
2008,8,5,47,24.0,9768,2,84,1,4,1,449.28,1,5,2,545.81
2008,8,30,37,34.0,9769,1,83,11,4,2,320.91,1,1,2,420.0
2008,4,10,34,36.0,9770,2,138,12,6,2,258.94,1,3,2,324.0
2008,8,25,48,43.0,9771,1,15,1,6,2,325.42,1,4,2,403.93
2008,7,29,29,27.0,9772,4,45,12,5,1,205.38,1,1,2,285.97
2008,8,24,37,39.0,9773,3,181,13,1,2,296.39,2,3,2,397.09
2008,4,7,23,17.0,9774,1,82,13,6,2,484.92,1,4,2,572.0
2008,6,21,38,25.0,9775,4,7,4,5,2,61.08,1,2,1,82.35
2008,7,9,29,38.0,9776,2,158,7,5,2,120.73,1,1,2,155.19
2008,5,9,44,42.0,9777,3,78,5,1,2,264.42,1,5,2,326.93
2008,4,10,5,21.0,9778,2,30,5,5,1,133.01,1,2,2,149.85
2008,5,10,40,4.0,9779,4,118,8,3,2,496.42,2,5,2,730.47
2008,6,2,11,25.0,9780,4,155,2,1,2,361.53,2,3,2,522.29
2008,5,4,14,30.0,9781,2,49,4,3,2,219.82,2,3,2,268.49
2008,4,8,49,33.0,9782,4,185,4,4,2,451.86,2,4,2,597.6
2008,4,29,42,39.0,9783,4,192,11,1,2,76.5,2,5,2,110.61
2008,6,14,2,26.0,9784,1,101,8,4,1,147.51,1,3,2,192.91
2008,4,17,35,25.0,9785,2,191,6,6,2,478.19,1,5,2,553.14
2008,6,13,45,16.0,9786,2,176,10,2,1,280.7,2,3,2,362.07
2008,6,21,49,24.0,9787,3,169,9,2,1,460.73,2,5,2,564.67
2008,4,24,35,5.0,9788,1,81,10,3,1,492.18,1,4,2,631.53
2008,8,18,42,42.0,9789,1,30,9,4,1,183.31,1,2,2,263.82
2008,6,18,28,39.0,9790,4,210,4,4,1,290.36,2,1,2,366.88
2008,4,13,8,13.0,9791,3,3,10,1,2,424.11,2,3,2,602.13
2008,8,8,32,30.0,9792,3,37,7,2,2,140.01,2,5,2,167.04
2008,6,26,4,7.0,9793,1,30,3,3,1,226.14,1,3,2,302.46
2008,8,12,45,47.0,9794,3,54,6,3,1,80.89,2,3,2,102.77
2008,7,25,7,17.0,9795,1,213,13,1,1,328.01,2,1,2,488.49
2008,7,23,39,27.0,9796,3,113,1,1,1,7.08,1,4,2,7.79
2008,8,24,48,35.0,9797,1,212,5,6,2,227.41,2,1,2,283.23
2008,6,21,27,5.0,9798,1,86,6,3,2,464.93,1,2,2,662.69
2008,4,1,37,42.0,9799,4,100,12,1,1,449.16,1,2,2,564.42
2008,5,20,17,5.0,9800,4,85,12,6,2,402.87,1,2,2,478.21
2008,4,18,10,24.0,9801,3,216,12,4,1,74.87,1,2,2,107.91
2008,5,3,4,7.0,9802,4,213,5,3,2,262.53,1,2,2,350.92
2008,5,12,23,7.0,9803,2,135,14,5,1,360.97,1,5,2,477.44
2008,6,19,14,14.0,9804,2,8,7,2,2,55.08,2,3,2,69.42
2008,8,25,5,15.0,9805,3,214,12,2,2,77.77,2,5,2,90.45
2008,4,13,2,5.0,9806,1,86,4,5,1,24.83,1,5,2,33.03
2008,8,10,46,37.0,9807,4,63,5,5,1,164.92,1,1,2,214.74
2008,7,15,24,4.0,9808,3,191,4,4,2,439.27,2,1,2,553.85
2008,6,20,18,30.0,9809,2,192,14,3,1,256.2,2,5,2,289.7
2008,6,2,27,20.0,9810,1,158,9,1,1,427.37,2,2,2,581.39
2008,7,19,24,26.0,9811,4,93,2,2,2,46.41,2,4,2,62.78
2008,4,3,29,9.0,9812,1,138,1,5,1,32.77,1,3,2,43.38
2008,7,14,11,30.0,9813,1,197,4,3,1,402.93,2,2,2,464.42
2008,4,7,48,44.0,9814,4,49,14,1,2,251.39,2,1,2,306.98
2008,5,8,18,22.0,9815,4,121,14,2,1,238.11,2,5,2,306.67
2008,6,29,48,40.0,9816,2,39,12,3,2,240.45,1,1,2,335.14
2008,4,11,4,41.0,9817,2,34,12,2,2,193.63,2,3,2,230.26
2008,8,29,33,44.0,9818,1,102,12,4,1,443.77,1,5,2,630.3
2008,8,22,14,30.0,9819,1,10,13,2,1,262.89,1,4,2,322.74
2008,6,20,44,20.0,9820,2,9,6,4,1,487.07,1,5,2,665.47
2008,7,6,42,28.0,9821,2,188,10,4,2,424.03,1,1,2,625.35
2008,7,29,32,7.0,9822,1,96,13,4,1,370.1,1,2,2,512.84
2008,4,11,4,4.0,9823,3,133,13,1,2,319.92,2,1,2,360.78
2008,7,17,20,28.0,9824,3,163,14,6,1,418.41,1,3,2,523.25
2008,6,29,21,35.0,9825,3,139,8,1,2,441.46,2,4,2,587.7
2008,4,10,3,33.0,9826,4,42,4,4,1,70.95,1,3,2,97.15
2008,5,24,25,7.0,9827,2,80,1,3,2,183.07,2,3,2,226.63
2008,7,17,4,9.0,9828,3,91,14,6,1,403.7,1,2,2,513.3
2008,7,21,47,34.0,9829,3,148,9,6,1,114.55,2,1,2,143.23
2008,4,2,11,39.0,9830,2,179,3,4,2,295.17,1,2,2,407.1
2008,8,6,16,42.0,9831,4,1,6,3,2,391.32,1,2,2,573.45
2008,7,25,36,34.0,9832,3,11,10,2,2,115.85,1,5,2,163.5
2008,6,5,6,,9833,4,61,14,1,2,204.0,1,1,2,245.87
2008,7,4,31,29.0,9834,4,79,8,3,2,457.98,2,5,2,602.72
2008,5,30,40,35.0,9835,1,167,11,6,2,181.22,1,1,2,234.0
2008,7,2,13,45.0,9836,2,104,5,3,1,304.34,2,2,2,336.66
2008,8,12,23,10.0,9837,1,48,11,3,2,219.75,2,4,2,324.21
2008,7,3,4,30.0,9838,3,82,7,5,1,439.13,1,5,2,564.89
2008,4,6,37,44.0,9839,1,216,11,1,2,214.95,1,1,2,317.54
2008,7,24,42,26.0,9840,2,28,14,5,2,182.82,1,5,2,249.67
2008,8,14,37,35.0,9841,4,89,11,2,2,90.77,2,1,1,125.56
2008,4,8,44,28.0,9842,4,215,10,3,2,177.87,2,5,2,226.04
2008,6,21,33,29.0,9843,3,75,14,1,2,336.43,2,4,2,485.53
2008,4,21,42,6.0,9844,2,80,9,6,1,92.03,1,1,1,108.06
2008,5,26,29,3.0,9845,4,36,1,1,1,354.16,2,4,2,525.45
2008,4,14,37,29.0,9846,3,87,11,1,2,10.27,2,4,2,13.83
2008,6,29,19,2.0,9847,2,70,14,3,1,186.64,2,4,2,230.12
2008,7,3,20,22.0,9848,2,107,8,6,1,235.64,1,5,2,328.89
2008,4,16,32,46.0,9849,1,190,2,4,2,52.58,2,3,2,73.51
2008,4,15,44,47.0,9850,4,216,1,4,2,343.63,1,2,2,484.46
2008,4,7,16,27.0,9851,2,106,4,4,2,55.86,1,3,2,68.0
2008,4,15,5,22.0,9852,4,70,6,5,1,49.53,1,3,2,54.99
2008,6,13,49,10.0,9853,4,10,14,3,2,187.13,1,5,2,272.4
2008,8,6,46,19.0,9854,2,214,8,2,1,370.46,1,3,2,525.69
2008,8,15,12,24.0,9855,4,215,1,5,1,482.02,2,3,2,607.71
2008,4,17,45,27.0,9856,1,5,1,1,2,389.13,2,5,2,453.92
2008,6,4,21,36.0,9857,3,28,10,4,1,235.67,2,2,2,303.43
2008,6,22,14,43.0,9858,3,59,2,1,1,139.94,2,2,2,171.05
2008,4,27,37,17.0,9859,2,137,9,5,2,154.2,2,3,2,181.59
2008,5,22,22,10.0,9860,1,167,12,6,2,145.43,1,2,2,188.25
2008,4,27,30,17.0,9861,3,92,4,4,2,142.77,2,5,2,204.43
2008,5,14,23,44.0,9862,1,62,7,3,1,39.2,2,4,2,52.24
2008,4,15,5,10.0,9863,2,89,3,4,2,114.12,1,1,2,147.78
2008,5,28,29,10.0,9864,1,107,11,4,2,58.42,1,5,2,87.49
2008,5,12,30,38.0,9865,2,38,1,6,1,8.65,1,2,1,12.15
2008,4,19,18,17.0,9866,3,152,1,4,1,146.37,1,3,2,168.73
2008,5,22,46,26.0,9867,3,192,9,5,2,179.33,2,2,2,227.17
2008,7,28,1,26.0,9868,3,121,14,4,1,464.08,1,3,2,596.8
2008,8,10,39,34.0,9869,3,171,4,6,2,497.44,2,1,2,668.67
2008,6,6,17,4.0,9870,4,110,13,5,1,291.82,2,4,2,400.58
2008,5,28,3,27.0,9871,1,144,11,1,1,450.99,2,4,2,554.81
2008,5,25,42,21.0,9872,1,66,3,3,1,311.02,1,5,2,387.83
2008,6,9,7,36.0,9873,1,66,5,4,2,251.3,2,1,2,286.83
2008,5,2,27,38.0,9874,2,197,1,5,1,26.13,1,5,2,29.68
2008,6,4,28,46.0,9875,3,46,3,4,1,27.08,1,1,1,38.0
2008,4,9,44,31.0,9876,3,149,4,4,1,20.24,2,1,1,29.76
2008,7,15,31,7.0,9877,4,60,13,6,2,79.29,2,4,2,93.46
2008,7,30,15,44.0,9878,4,138,12,4,1,43.07,1,1,2,63.28
2008,8,13,48,34.0,9879,3,146,6,2,2,101.37,2,1,2,125.44
2008,5,20,8,18.0,9880,1,90,9,3,2,262.01,2,2,2,380.52
2008,8,8,6,24.0,9881,1,212,3,3,2,254.08,2,1,2,282.14
2008,4,26,28,13.0,9882,3,169,4,5,2,175.37,1,4,2,199.26
2008,7,28,4,13.0,9883,2,164,5,1,2,334.66,2,4,2,426.32
2008,4,19,30,25.0,9884,1,113,8,1,1,199.0,1,4,2,286.4
2008,4,19,43,5.0,9885,3,85,9,1,1,114.02,1,3,2,145.91
2008,5,25,17,39.0,9886,3,66,3,4,2,347.62,1,5,2,499.11
2008,4,16,34,29.0,9887,4,46,3,6,2,490.2,1,1,2,606.04
2008,7,11,6,44.0,9888,4,118,7,5,1,406.3,1,3,2,468.46
2008,8,10,36,46.0,9889,3,151,9,4,1,209.96,1,4,2,308.68
2008,7,8,35,33.0,9890,2,167,1,6,2,190.96,1,4,2,215.9
2008,5,1,39,24.0,9891,3,95,1,2,2,24.13,1,4,2,33.37
2008,7,10,39,10.0,9892,1,4,14,5,2,330.25,1,1,2,479.92
2008,6,30,16,25.0,9893,2,169,12,5,2,115.2,2,3,2,132.25
2008,8,18,2,41.0,9894,2,3,2,6,1,,2,3,2,
2008,6,3,8,10.0,9895,4,181,6,5,2,381.28,2,2,2,427.47
2008,6,30,15,39.0,9896,3,120,3,6,2,440.5,1,5,2,565.41
2008,5,11,27,16.0,9897,4,74,12,2,2,276.38,2,4,2,391.06
2008,4,18,16,28.0,9898,1,106,8,5,1,415.84,1,2,2,507.99
2008,6,3,1,12.0,9899,4,96,5,6,2,362.98,1,1,2,433.15
2008,7,8,10,44.0,9900,1,36,3,6,2,179.73,1,2,2,215.8
2008,4,27,7,32.0,9901,3,177,14,2,1,57.68,1,4,2,81.7
2008,7,27,48,29.0,9902,3,27,8,1,2,124.87,2,2,2,185.99
2008,7,28,10,45.0,9903,4,53,8,6,2,423.07,1,4,2,504.02
2008,4,14,12,27.0,9904,4,49,2,6,1,269.54,1,2,2,303.9
2008,4,6,17,26.0,9905,4,211,5,5,2,334.45,1,4,2,384.74
2008,7,15,45,3.0,9906,1,102,3,4,2,404.01,2,3,2,545.94
2008,5,14,12,,9907,2,1,7,3,1,335.19,1,2,2,459.36
2008,8,7,15,39.0,9908,2,174,2,2,2,428.75,1,3,2,548.68
2008,8,10,46,1.0,9909,4,62,9,1,2,47.75,1,5,2,54.04
2008,5,15,32,35.0,9910,4,205,2,1,2,452.31,1,5,2,665.45
